X	Y_Calc	Y_Init	Diff_Y_Calc_Init
      73.077000     145.426178     145.425962       0.000216
      73.139000     136.066476     136.066144       0.000332
      73.203000     127.133749     127.133968      -0.000219
      73.263000     119.764421     119.764263       0.000158
      73.325000     113.429708     113.430348      -0.000640
      73.390000     108.426521     108.427074      -0.000553
      73.458000     105.206159     105.206690      -0.000531
      73.525000     104.376769     104.376517       0.000252
      73.590000     105.802768     105.803620      -0.000852
      73.658000     109.971142     109.971503      -0.000361
      73.712000     115.402308     115.401864       0.000444
      73.775000     124.270409     124.270451      -0.000042
      73.840000     136.483996     136.483716       0.000280
      73.908000     152.773541     152.774337      -0.000796
      73.962000     168.384534     168.385167      -0.000633
      74.025000     189.609208     189.609744      -0.000536
      74.090000     214.870368     214.869695       0.000673
      74.158000     244.714128     244.714638      -0.000510
      74.212000     270.609716     270.609237       0.000479
      74.275000     302.695267     302.695065       0.000202
      74.340000     336.989914     336.989979      -0.000065
      74.408000     372.612076     372.611919       0.000157
      74.462000     399.266586     399.266586      -0.000000
      74.525000     426.614667     426.614002       0.000665
      74.590000     448.223669     448.223680      -0.000011
      74.658000     461.152322     461.151901       0.000421
      74.712000     463.140009     463.139378       0.000631
      74.775000     464.249620     464.248639       0.000981
      74.840000     447.357273     447.357760      -0.000487
      74.908000     421.155944     421.156277      -0.000333
      74.962000     395.945105     395.943729       0.001376
      75.025000     364.035903     364.035565       0.000338
      75.090000     329.345747     329.345286       0.000461
      75.145000     300.132762     300.131533       0.001229
      75.209000     267.347316     267.347493      -0.000177
      75.273000     236.664441     236.663846       0.000595
      75.337000     208.603441     208.603371       0.000070
      75.396000     185.338442     185.338557      -0.000115
      75.458000     163.668089     163.668002       0.000087
      75.520000     144.834313     144.832877       0.001436
      75.583000     128.455261     128.456925      -0.001664
      75.646000     114.659829     114.659636       0.000193
      75.709000     103.198239     103.198584      -0.000345
      75.768000      94.336604      94.336893      -0.000289
      75.830000      86.727144      86.727837      -0.000693
      75.895000      80.347707      80.346312       0.001395
      75.959000      75.407486      75.407632      -0.000146
      76.013000      72.116886      72.116684       0.000202
      76.078000      69.041377      69.041127       0.000250
      76.145000      66.729047      66.729229      -0.000182
      76.204000      65.298755      65.298317       0.000438
      76.263000      64.357526      64.356809       0.000717
      76.328000      63.820307      63.819822       0.000485
      76.395000      63.766417      63.768096      -0.001679
      76.454000      64.116007      64.116135      -0.000128
      76.513000      64.823331      64.823634      -0.000303
      76.578000      66.021045      66.020765       0.000280
      76.645000      67.766814      67.765950       0.000864
      76.704000      69.701978      69.702888      -0.000910
      76.763000      72.077155      72.076913       0.000242
      76.828000      75.252533      75.252590      -0.000057
      76.895000      79.228696      79.229937      -0.001241
      76.954000      83.409888      83.410762      -0.000874
      77.013000      88.331130      88.332623      -0.001493
      77.078000      94.762560      94.763034      -0.000474
      77.145000     102.734273     102.733835       0.000438
      77.204000     111.119544     111.120166      -0.000622
      77.263000     121.083594     121.082779       0.000815
      77.328000     134.335511     134.335520      -0.000009
      77.395000     151.304272     151.303234       0.001038
      77.454000     170.133029     170.132754       0.000275
      77.513000     194.654353     194.655001      -0.000648
      77.578000     233.452729     233.453719      -0.000990
      77.645000     300.238052     300.236644       0.001408
      77.704000     404.893766     404.894406      -0.000640
      77.764000     597.987995     597.988469      -0.000474
      77.826000     955.059925     955.060107      -0.000182
      77.890000    1582.650378    1582.650299       0.000079
      77.949000    2464.674117    2464.674057       0.000060
      78.014000    3789.364265    3789.365310      -0.001045
      78.076000    5290.960750    5290.960649       0.000101
      78.139000    6793.095269    6793.096472      -0.001203
      78.201000    7851.391791    7851.392278      -0.000487
      78.263000    8098.548649    8098.549681      -0.001032
      78.324000    7443.532632    7443.533511      -0.000879
      78.387000    6116.047169    6116.046335       0.000834
      78.451000    4537.731615    4537.730450       0.001165
      78.515000    3089.123199    3089.123778      -0.000579
      78.573000    2052.992915    2052.991439       0.001476
      78.637000    1255.336232    1255.336451      -0.000219
      78.700000     774.076330     774.077542      -0.001212
      78.759000     515.947278     515.948172      -0.000894
      78.818000     373.425576     373.426529      -0.000953
      78.885000     287.956807     287.956267       0.000540
      78.950000     243.522402     243.523554      -0.001152
      79.009000     219.212522     219.211798       0.000724
      79.068000     203.072525     203.073173      -0.000648
      79.135000     190.809061     190.809597      -0.000536
      79.200000     183.086251     183.086466      -0.000215
      79.259000     178.666599     178.666749      -0.000150
      79.318000     176.054941     176.055310      -0.000369
      79.385000     174.617425     174.617611      -0.000186
      79.450000     174.172662     174.173664      -0.001002
      79.509000     174.168889     174.167945       0.000944
      79.568000     174.257362     174.257544      -0.000182
      79.635000     174.221049     174.221367      -0.000318
      79.700000     173.825374     173.826251      -0.000877
      79.759000     172.965744     172.965004       0.000740
      79.818000     171.422991     171.422415       0.000576
      79.885000     168.569538     168.570692      -0.001154
      79.950000     164.241479     164.241743      -0.000264
      80.009000     159.212688     159.213718      -0.001030
      80.068000     153.025592     153.025735      -0.000143
      80.135000     144.833829     144.833624       0.000205
      80.200000     136.073348     136.072229       0.001119
      80.259000     127.378591     127.379195      -0.000604
      80.318000     119.103424     119.103395       0.000029
      80.385000     110.011895     110.012706      -0.000811
      80.450000     101.749517     101.749777      -0.000260
      80.512000      94.538281      94.537797       0.000484
      80.572000      88.269994      88.269612       0.000382
      80.636000      82.409768      82.408821       0.000947
      80.699000      77.499220      77.500521      -0.001301
      80.762000      73.448644      73.448695      -0.000051
      80.821000      70.423770      70.423315       0.000455
      80.883000      68.031085      68.031374      -0.000289
      80.947000      66.388971      66.390542      -0.001571
      81.012000      65.567264      65.568304      -0.001040
      81.071000      65.546896      65.547349      -0.000453
      81.129000      66.115335      66.114783       0.000552
      81.195000      67.671489      67.670922       0.000567
      81.263000      70.198437      70.199007      -0.000570
      81.323000      73.235158      73.235875      -0.000717
      81.378000      76.709866      76.709945      -0.000079
      81.444000      81.791846      81.792509      -0.000663
      81.515000      88.431256      88.431681      -0.000425
      81.578000      95.399787      95.398693       0.001094
      81.633000     102.358751     102.359024      -0.000273
      81.694000     111.091076     111.092029      -0.000953
      81.765000     122.727511     122.727842      -0.000331
      81.828000     126.840174     126.840384      -0.000210
      81.883000     139.035970     139.036147      -0.000177
      81.944000     155.017811     155.017636       0.000175
      82.015000     178.702726     178.702481       0.000245
      82.078000     206.654969     206.654548       0.000421
      82.133000     238.435091     238.435218      -0.000127
      82.194000     282.962163     282.961939       0.000224
      82.265000     346.240756     346.240541       0.000215
      82.328000     407.560410     407.560327       0.000083
      82.383000     457.881931     457.882489      -0.000558
      82.444000     500.023984     500.024506      -0.000522
      82.515000     519.416101     519.416748      -0.000647
      82.578000     510.151872     510.152432      -0.000560
      82.633000     489.660482     489.660677      -0.000195
      82.694000     463.172667     463.172551       0.000116
      82.765000     436.535192     436.534912       0.000280
      82.828000     420.631743     420.631169       0.000574
      82.883000     412.774740     412.774107       0.000633
      82.944000     408.895166     408.895264      -0.000098
      83.015000     407.905462     407.905040       0.000422
      83.078000     407.982396     407.982054       0.000342
      83.133000     407.704106     407.704013       0.000093
      83.195000     406.323857     406.324582      -0.000725
      83.263000     402.840873     402.840604       0.000269
      83.323000     397.465531     397.465241       0.000290
      83.383000     389.651874     389.651187       0.000687
      83.445000     377.933571     377.933051       0.000520
      83.514000     360.636426     360.636358       0.000068
      83.576000     341.532554     341.533283      -0.000729
      83.634000     321.156704     321.157246      -0.000542
      83.695000     297.949658     297.949860      -0.000202
      83.764000     270.614898     270.615128      -0.000230
      83.828000     245.247090     245.246647       0.000443
      83.887000     222.540987     222.541727      -0.000740
      83.946000     200.944832     200.944494       0.000338
      84.014000     177.817353     177.817829      -0.000476
      84.078000     158.000741     158.001469      -0.000728
      84.133000     142.449853     142.450036      -0.000183
      84.194000     127.068944     127.068589       0.000355
      84.265000     111.405830     111.405850      -0.000020
      84.331000      98.897734      98.897205       0.000529
      84.388000      89.561809      89.561255       0.000554
      84.444000      81.607841      81.607560       0.000281
      84.515000      73.079301      73.079814      -0.000513
      84.581000      66.532703      66.532409       0.000294
      84.638000      61.803721      61.803099       0.000622
      84.694000      57.888089      57.887532       0.000557
      84.765000      53.818439      53.818826      -0.000387
      84.831000      50.807200      50.807066       0.000134
      84.888000      48.715682      48.715948      -0.000266
      84.944000      47.014095      47.013417       0.000678
      85.015000      45.439014      45.438948       0.000066
      85.081000      44.448023      44.447463       0.000560
      85.138000      43.934983      43.934905       0.000078
      85.194000      43.737604      43.737334       0.000270
      85.265000      43.924866      43.925594      -0.000728
      85.331000      44.564860      44.564968      -0.000108
      85.388000      45.488713      45.488629       0.000084
      85.444000      46.761671      46.760863       0.000808
      85.515000      48.809036      48.808690       0.000346
      85.581000      51.419613      51.419338       0.000275
      85.638000      54.161739      54.162279      -0.000540
      85.694000      57.317689      57.318639      -0.000950
      85.765000      61.988496      61.987962       0.000534
      85.831000      66.996776      66.995984       0.000792
      85.888000      71.817046      71.816622       0.000424
      85.939000      76.487830      76.488175      -0.000345
      85.998000      82.257204      82.256627       0.000577
      86.065000      89.161147      89.161385      -0.000238
      86.129000      95.930662      95.930913      -0.000251
      86.191000     102.185062     102.184625       0.000437
      86.249000     108.042979     108.043597      -0.000618
      86.314000     113.877116     113.876858       0.000258
      86.379000     118.660244     118.660724      -0.000480
      86.441000     122.095460     122.095802      -0.000342
      86.499000     123.835577     123.834800       0.000777
      86.562000     124.207584     124.206777       0.000807
      86.627000     123.049771     123.048973       0.000798
      86.691000     120.651832     120.652839      -0.001007
      86.750000     117.672987     117.673337      -0.000350
      86.812000     114.123109     114.123534      -0.000425
      86.879000     110.239888     110.240471      -0.000583
      86.947000     106.662205     106.662122       0.000083
      87.012000     103.903987     103.904253      -0.000266
      87.079000     101.983547     101.982787       0.000760
      87.147000     101.160391     101.160569      -0.000178
      87.204000     101.422254     101.423036      -0.000782
      87.262000     102.609650     102.609058       0.000592
      87.329000     105.112355     105.112827      -0.000472
      87.397000     108.815073     108.815097      -0.000024
      87.454000     112.707812     112.707724       0.000088
      87.512000     117.258162     117.258793      -0.000631
      87.579000     123.005938     123.005719       0.000219
      87.647000     128.564685     128.564520       0.000165
      87.704000     133.379334     133.378681       0.000653
      87.762000     137.738023     137.737898       0.000125
      87.829000     141.699165     141.698717       0.000448
      87.897000     144.175303     144.175630      -0.000327
      87.954000     144.911085     144.911090      -0.000005
      88.012000     144.438384     144.437929       0.000455
      88.079000     142.636079     142.636448      -0.000369
      88.147000     139.884002     139.883811       0.000191
      88.204000     137.289748     137.289945      -0.000197
      88.262000     134.784071     134.783921       0.000150
      88.329000     132.523877     132.523369       0.000508
      88.397000     131.448817     131.449491      -0.000674
      88.454000     131.773102     131.773202      -0.000100
      88.512000     133.530751     133.530708       0.000043
      88.577000     137.464600     137.465151      -0.000551
      88.641000     143.617829     143.618235      -0.000406
      88.700000     151.445079     151.445782      -0.000703
      88.762000     162.025245     162.025145       0.000100
      88.827000     175.770918     175.770561       0.000357
      88.891000     191.972395     191.973114      -0.000719
      88.948000     208.542760     208.543323      -0.000563
      89.013000     229.731917     229.732428      -0.000511
      89.076000     252.284099     252.284066       0.000033
      89.137000     275.588526     275.588452       0.000074
      89.198000     299.750152     299.749638       0.000514
      89.264000     325.964371     325.964217       0.000154
      89.325000     349.205322     349.205161       0.000161
      89.384000     369.644942     369.645006      -0.000064
      89.447000     387.855403     387.854575       0.000828
      89.509000     400.749326     400.750066      -0.000740
      89.571000     407.519864     407.519882      -0.000018
      89.633000     407.482767     407.482549       0.000218
      89.698000     400.076236     400.076224       0.000012
      89.771000     383.628565     383.628199       0.000366
      89.833000     364.232115     364.232548      -0.000433
      89.898000     340.105790     340.106026      -0.000236
      89.963000     313.623936     313.624497      -0.000561
      90.021000     289.125653     289.125331       0.000322
      90.083000     262.957045     262.957037       0.000008
      90.148000     236.332939     236.332419       0.000520
      90.213000     211.147965     211.148454      -0.000489
      90.271000     190.238323     190.238300       0.000023
      90.333000     169.740058     169.739435       0.000623
      90.398000     150.442509     150.443049      -0.000540
      90.463000     133.445025     133.444952       0.000073
      90.521000     120.192139     120.192043       0.000096
      90.583000     107.947325     107.947143       0.000182
      90.648000      97.120209      97.120297      -0.000088
      90.713000      88.191931      88.191950      -0.000019
      90.771000      81.675307      81.675647      -0.000340
      90.833000      76.059144      76.059732      -0.000588
      90.898000      71.486464      71.487267      -0.000803
      90.963000      68.070119      68.069417       0.000702
      91.021000      65.837634      65.837243       0.000391
      91.083000      64.146966      64.147136      -0.000170
      91.148000      62.987405      62.988137      -0.000732
      91.213000      62.251082      62.251699      -0.000617
      91.272000      61.801070      61.801126      -0.000056
      91.332000      61.404669      61.405168      -0.000499
      91.395000      60.899278      60.899903      -0.000625
      91.460000      60.131738      60.132191      -0.000453
      91.522000      59.051266      59.051906      -0.000640
      91.584000      57.570198      57.570527      -0.000329
      91.647000      55.652917      55.652569       0.000348
      91.710000      53.365550      53.366164      -0.000614
      91.771000      51.078048      51.077595       0.000453
      91.834000      48.320461      48.320100       0.000361
      91.897000      45.468846      45.468692       0.000154
      91.959000      42.654332      42.653645       0.000687
      92.022000      39.851513      39.851539      -0.000026
      92.086000      37.118770      37.118560       0.000210
      92.149000      34.577264      34.577129       0.000135
      92.209000      32.316719      32.316266       0.000453
      92.283000      29.760142      29.760102       0.000040
      92.343000      27.882265      27.881867       0.000398
      92.398000      26.311846      26.312630      -0.000784
      92.460000      24.827517      24.827383       0.000134
      92.533000      23.164923      23.164586       0.000337
      92.593000      21.962376      21.963065      -0.000689
      92.648000      20.982031      20.981835       0.000196
      92.710000      20.000304      20.000615      -0.000311
      92.783000      18.997683      18.996960       0.000723
      92.843000      18.278907      18.279730      -0.000823
      92.898000      17.650871      17.650431       0.000440
      92.960000      17.067711      17.068421      -0.000710
      93.033000      16.471077      16.470731       0.000346
      93.093000      16.039931      16.040101      -0.000170
      93.148000      15.687502      15.686692       0.000810
      93.210000      15.328687      15.329473      -0.000786
      93.283000      14.957799      14.957385       0.000414
      93.343000      14.686418      14.685651       0.000767
      93.398000      14.460189      14.460356      -0.000167
      93.460000      14.146193      14.146577      -0.000384
      93.533000      13.907846      13.907115       0.000731
      93.593000      13.732420      13.732214       0.000206
      93.648000      13.587536      13.587862      -0.000326
      93.710000      13.442601      13.442248       0.000353
      93.783000      13.292741      13.292587       0.000154
      93.843000      13.186699      13.186226       0.000473
      93.898000      13.101866      13.101300       0.000566
      93.958000      13.022215      13.021869       0.000346
      94.032000      12.941485      12.942232      -0.000747
      94.090000      13.105870      13.105228       0.000642
      94.145000      13.071008      13.071175      -0.000167
      94.208000      13.044529      13.044969      -0.000440
      94.282000      13.031836      13.031426       0.000410
      94.338000      13.033795      13.033438       0.000357
      94.392000      13.044811      13.045348      -0.000537
      94.457000      13.073232      13.072677       0.000555
      94.532000      13.121960      13.121949       0.000011
      94.583000      13.167545      13.166437       0.001108
      94.639000      13.226258      13.225669       0.000589
      94.707000      13.312686      13.312496       0.000190
      94.780000      13.698770      13.698871      -0.000101
      94.833000      13.870333      13.871144      -0.000811
      94.889000      13.989789      13.989720       0.000069
      94.955000      14.145213      14.146051      -0.000838
      95.033000      14.356122      14.355077       0.001045
      95.088000      14.518736      14.519155      -0.000419
      95.155000      14.739251      14.738795       0.000456
      95.225000      14.992988      14.992898       0.000090
      95.283000      15.224792      15.223797       0.000995
      95.338000      15.460990      15.460922       0.000068
      95.405000      15.776502      15.775317       0.001185
      95.475000      16.136160      16.136002       0.000158
      95.533000      16.461663      16.461779      -0.000116
      95.588000      16.794988      16.794916       0.000072
      95.655000      17.235945      17.235072       0.000873
      95.725000      17.738359      17.738629      -0.000270
      95.783000      18.290054      18.290985      -0.000931
      95.838000      18.755445      18.755606      -0.000161
      95.905000      19.302664      19.302108       0.000556
      95.975000      20.006776      20.006520       0.000256
      96.033000      20.643603      20.643634      -0.000031
      96.088000      21.296995      21.297325      -0.000330
      96.155000      22.166383      22.166547      -0.000164
      96.225000      23.170652      23.171389      -0.000737
      96.283000      24.090409      24.089471       0.000938
      96.338000      25.041835      25.041355       0.000480
      96.405000      26.322878      26.323780      -0.000902
      96.475000      27.830931      27.830847       0.000084
      96.533000      29.231105      29.231497      -0.000392
      96.588000      30.708506      30.707678       0.000828
      96.656000      32.766584      32.767058      -0.000474
      96.721000      35.242451      35.242464      -0.000013
      96.777000      37.447178      37.447272      -0.000094
      96.837000      40.118437      40.118008       0.000429
      96.908000      43.749247      43.749285      -0.000038
      96.973000      47.584151      47.582880       0.001271
      97.028000      51.246184      51.246512      -0.000328
      97.086000      55.567240      55.566677       0.000563
      97.155000      61.356017      61.356491      -0.000474
      97.223000      67.792092      67.791928       0.000164
      97.278000      73.542867      73.542717       0.000150
      97.337000      80.015120      80.014332       0.000788
      97.406000      88.569339      88.569651      -0.000312
      97.471000      97.270486      97.271232      -0.000746
      97.527000     105.210193     105.209666       0.000527
      97.581000     113.177915     113.178922      -0.001007
      97.654000     124.284016     124.284706      -0.000690
      97.724000     135.053450     135.052303       0.001147
      97.780000     143.542506     143.541820       0.000686
      97.836000     151.722056     151.722024       0.000032
      97.904000     160.964118     160.964002       0.000116
      97.974000     169.342440     169.342490      -0.000050
      98.030000     175.004728     175.004492       0.000236
      98.086000     179.621612     179.622388      -0.000776
      98.154000     183.808241     183.808433      -0.000192
      98.224000     186.640084     186.640198      -0.000114
      98.280000     188.087903     188.088713      -0.000810
      98.336000     189.145128     189.145143      -0.000015
      98.404000     190.461788     190.462391      -0.000603
      98.474000     192.694996     192.695401      -0.000405
      98.530000     195.873273     195.873941      -0.000668
      98.586000     201.106693     201.106312       0.000381
      98.654000     211.715154     211.714515       0.000639
      98.724000     229.300499     229.301863      -0.001364
      98.780000     249.992292     249.992319      -0.000027
      98.836000     277.915426     277.915389       0.000037
      98.904000     321.945208     321.944399       0.000809
      98.974000     377.772805     377.771719       0.001086
      99.030000     427.118796     427.119645      -0.000849
      99.086000     476.136099     476.135074       0.001025
      99.154000     526.805721     526.805343       0.000378
      99.224000     557.987084     557.987559      -0.000475
      99.280000     562.024030     562.024872      -0.000842
      99.334000     549.430018     549.429476       0.000542
      99.391000     523.472323     523.473042      -0.000719
      99.457000     484.491938     484.491429       0.000509
      99.530000     438.466874     438.467681      -0.000807
      99.584000     406.023422     406.024330      -0.000908
      99.643000     373.711373     373.710403       0.000970
      99.707000     342.710671     342.710936      -0.000265
      99.780000     311.738312     311.738703      -0.000391
      99.838000     289.577836     289.579315      -0.001479
      99.893000     269.910388     269.911120      -0.000732
      99.954000     249.182570     249.183749      -0.001179
     100.030000     224.615189     224.615805      -0.000616
     100.090000     206.167664     206.168202      -0.000538
     100.146000     189.772946     189.773666      -0.000720
     100.208000     172.653259     172.651920       0.001339
     100.280000     154.271479     154.271482      -0.000003
     100.342000     139.822757     139.823121      -0.000364
     100.399000     127.697273     127.697532      -0.000259
     100.460000     115.963414     115.963543      -0.000129
     100.531000     103.887742     103.887232       0.000510
     100.592000      94.800816      94.800614       0.000202
     100.649000      87.355810      87.354618       0.001192
     100.710000      80.451843      80.450919       0.000924
     100.781000      73.537626      73.538111      -0.000485
     100.842000      68.628249      68.627592       0.000657
     100.899000      64.758721      64.759675      -0.000954
     100.960000      61.318785      61.317554       0.001231
     101.031000      58.115466      58.115490      -0.000024
     101.092000      55.975660      55.976707      -0.001047
     101.149000      54.431629      54.432496      -0.000867
     101.210000      53.220630      53.220690      -0.000060
     101.281000      52.330628      52.329187       0.001441
     101.342000      51.974067      51.973674       0.000393
     101.399000      51.963965      51.963526       0.000439
     101.460000      52.285366      52.286378      -0.001012
     101.531000      53.089921      53.089522       0.000399
     101.592000      54.151588      54.150011       0.001577
     101.649000      55.460391      55.459713       0.000678
     101.710000      57.221111      57.220031       0.001080
     101.781000      59.769393      59.768383       0.001010
     101.842000      62.424129      62.425453      -0.001324
     101.899000      65.337203      65.338127      -0.000924
     101.960000      68.965230      68.964288       0.000942
     102.031000      73.920866      73.920786       0.000080
     102.095000      79.141308      79.140586       0.000722
     102.153000      84.545828      84.547288      -0.001460
     102.212000      90.753373      90.752850       0.000523
     102.280000      98.835125      98.835759      -0.000634
     102.342000     107.002933     107.002230       0.000703
     102.403000     115.975012     115.976272      -0.001260
     102.464000     125.758208     125.759673      -0.001465
     102.529000     137.013291     137.013459      -0.000168
     102.592000     148.636405     148.636426      -0.000021
     102.653000     160.412466     160.413576      -0.001110
     102.715000     172.714716     172.714035       0.000681
     102.778000     185.287492     185.288639      -0.001147
     102.839000     197.222495     197.221570       0.000925
     102.902000     208.904502     208.905382      -0.000880
     102.962000     219.032105     219.031597       0.000508
     103.028000     228.558057     228.557806       0.000251
     103.091000     235.608879     235.608348       0.000531
     103.156000     240.370285     240.368622       0.001663
     103.221000     242.266755     242.267749      -0.000994
     103.278000     241.440931     241.439978       0.000953
     103.341000     237.839641     237.838985       0.000656
     103.406000     231.358088     231.356788       0.001300
     103.471000     222.451671     222.452604      -0.000933
     103.528000     213.024930     213.024899       0.000031
     103.591000     201.318737     201.319594      -0.000857
     103.656000     188.468194     188.469287      -0.001093
     103.721000     174.780089     174.780142      -0.000053
     103.778000     162.961425     162.960422       0.001003
     103.841000     150.141395     150.141618      -0.000223
     103.906000     137.430507     137.430342       0.000165
     103.971000     125.563263     125.561801       0.001462
     104.028000     115.736159     115.735045       0.001114
     104.091000     105.703303     105.702441       0.000862
     104.156000      96.316981      96.315865       0.001116
     104.221000      87.924108      87.924558      -0.000450
     104.278000      80.994948      80.995564      -0.000616
     104.341000      74.639004      74.640675      -0.001671
     104.406000      69.008541      69.008320       0.000221
     104.471000      64.265466      64.264483       0.000983
     104.528000      60.794871      60.794394       0.000477
     104.591000      57.655464      57.656560      -0.001096
     104.656000      55.132516      55.131483       0.001033
     104.721000      53.387156      53.388202      -0.001046
     104.779000      52.235601      52.236558      -0.000957
     104.840000      51.497447      51.496972       0.000475
     104.903000      51.193802      51.192687       0.001115
     104.967000      51.312458      51.311053       0.001405
     105.029000      51.789655      51.788413       0.001242
     105.092000      52.591567      52.590934       0.000633
     105.155000      53.662367      53.662779      -0.000412
     105.218000      54.950164      54.950236      -0.000072
     105.278000      56.322025      56.321864       0.000161
     105.342000      57.876101      57.875303       0.000798
     105.407000      59.468622      59.468371       0.000251
     105.467000      60.874443      60.874530      -0.000087
     105.529000      62.178936      62.180268      -0.001332
     105.595000      63.311906      63.313451      -0.001545
     105.657000      64.064377      64.063561       0.000816
     105.718000      64.453329      64.454182      -0.000853
     105.793000      64.434523      64.433985       0.000538
     105.852000      64.044912      64.045852      -0.000940
     105.907000      63.424094      63.424327      -0.000233
     105.968000      62.501780      62.500406       0.001374
     106.043000      61.130446      61.130707      -0.000261
     106.102000      59.956655      59.957081      -0.000426
     106.157000      58.847166      58.846619       0.000547
     106.218000      57.650635      57.649464       0.001171
     106.293000      56.291727      56.291903      -0.000176
     106.352000      55.348917      55.348469       0.000448
     106.407000      54.583920      54.584468      -0.000548
     106.468000      53.842342      53.841685       0.000657
     106.543000      53.155079      53.156363      -0.001284
     106.602000      52.745583      52.745589      -0.000006
     106.657000      52.442615      52.441962       0.000653
     106.718000      52.162826      52.163078      -0.000252
     106.793000      51.846533      51.846082       0.000451
     106.852000      51.568864      51.569210      -0.000346
     106.907000      51.254195      51.255286      -0.001091
     106.968000      51.401574      51.400043       0.001531
     107.043000      50.723685      50.724388      -0.000703
     107.102000      50.073932      50.072892       0.001040
     107.157000      49.381311      49.381735      -0.000424
     107.218000      48.542481      48.543789      -0.001308
     107.293000      47.454418      47.455634      -0.001216
     107.352000      46.594792      46.593517       0.001275
     107.407000      45.814887      45.813752       0.001135
     107.468000      45.002987      45.003157      -0.000170
     107.524000      44.329727      44.330936      -0.001209
     107.593000      43.624730      43.623927       0.000803
     107.655000      43.123162      43.124187      -0.001025
     107.714000      42.783602      42.784048      -0.000446
     107.776000      42.585109      42.584039       0.001070
     107.842000      42.563734      42.563783      -0.000049
     107.902000      42.732888      42.731907       0.000981
     107.963000      43.097979      43.098439      -0.000460
     108.026000      43.699644      43.699152       0.000492
     108.087000      44.511355      44.511412      -0.000057
     108.148000      45.569266      45.567856       0.001410
     108.211000      46.933960      46.935341      -0.001381
     108.276000      48.666378      48.665585       0.000793
     108.339000      50.679717      50.679185       0.000532
     108.409000      53.341465      53.341192       0.000273
     108.476000      56.347118      56.347521      -0.000403
     108.542000      59.789171      59.789471      -0.000300
     108.609000      63.815332      63.816262      -0.000930
     108.676000      68.422469      68.423842      -0.001373
     108.742000      73.577045      73.575490       0.001555
     108.809000      79.471514      79.470208       0.001306
     108.872000      85.653377      85.654843      -0.001466
     108.926000      91.472603      91.472914      -0.000311
     108.992000      99.247912      99.246544       0.001368
     109.059000     107.896643     107.895708       0.000935
     109.122000     116.721947     116.720061       0.001886
     109.176000     124.811618     124.812222      -0.000604
     109.242000     135.340885     135.340968      -0.000083
     109.309000     146.714535     146.714672      -0.000137
     109.372000     157.983552     157.984801      -0.001249
     109.426000     168.041622     168.041245       0.000377
     109.492000     180.736168     180.735284       0.000884
     109.559000     193.934440     193.934641      -0.000201
     109.622000     206.443558     206.444620      -0.001062
     109.676000     217.071263     217.070569       0.000694
     109.742000     229.664098     229.664464      -0.000366
     109.809000     241.651365     241.649969       0.001396
     109.872000     251.818590     251.818111       0.000479
     109.926000     259.420680     259.421390      -0.000710
     109.992000     267.045823     267.044880       0.000943
     110.059000     272.694772     272.694992      -0.000220
     110.122000     276.026979     276.026317       0.000662
     110.176000     277.406845     277.405645       0.001200
     110.244000     277.409907     277.409464       0.000443
     110.311000     275.835134     275.834624       0.000510
     110.372000     273.376953     273.375771       0.001182
     110.426000     270.616121     270.616627      -0.000506
     110.494000     266.640171     266.639868       0.000303
     110.559000     262.533268     262.534466      -0.001198
     110.617000     258.739650     258.739605       0.000045
     110.674000     254.930006     254.929676       0.000330
     110.744000     250.123552     250.123276       0.000276
     110.805000     245.753476     245.753121       0.000355
     110.864000     241.280279     241.280942      -0.000663
     110.923000     236.490681     236.491925      -0.001244
     110.995000     230.140277     230.141053      -0.000776
     111.059000     224.032449     224.033588      -0.001139
     111.112000     218.703504     218.704360      -0.000856
     111.172000     213.038899     213.038434       0.000465
     111.244000     205.644221     205.643321       0.000900
     111.306000     199.681697     199.682289      -0.000592
     111.362000     195.007368     195.007707      -0.000339
     111.422000     191.276265     191.276258       0.000007
     111.494000     189.626973     189.625717       0.001256
     111.556000     192.032488     192.031962       0.000526
     111.612000     198.647439     198.648696      -0.001257
     111.672000     212.163339     212.163027       0.000312
     111.744000     239.907035     239.907970      -0.000935
     111.806000     276.153566     276.152690       0.000876
     111.862000     319.854567     319.854774      -0.000207
     111.922000     378.222905     378.222667       0.000238
     111.994000     461.374850     461.375959      -0.001109
     112.056000     539.220132     539.220969      -0.000837
     112.112000     608.082228     608.082570      -0.000342
     112.172000     671.778111     671.777881       0.000230
     112.244000     720.801387     720.800389       0.000998
     112.306000     729.821621     729.820009       0.001612
     112.362000     710.463584     710.463484       0.000100
     112.422000     666.265762     666.265812      -0.000050
     112.494000     594.385060     594.386838      -0.001778
     112.556000     527.622598     527.624397      -0.001799
     112.612000     470.480075     470.478694       0.001381
     112.672000     417.178611     417.179868      -0.001257
     112.744000     367.380386     367.380730      -0.000344
     112.807000     336.943197     336.943945      -0.000748
     112.862000     319.346351     319.345081       0.001270
     112.921000     307.997777     307.998763      -0.000986
     112.982000     302.250949     302.250196       0.000753
     113.037000     300.422226     300.422081       0.000145
     113.097000     300.326358     300.327033      -0.000675
     113.160000     300.884067     300.883728       0.000339
     113.221000     301.055044     301.054680       0.000364
     113.285000     300.193081     300.191848       0.001233
     113.348000     298.015865     298.014735       0.001130
     113.410000     294.575677     294.574286       0.001391
     113.471000     290.091146     290.091017       0.000129
     113.534000     284.559161     284.559801      -0.000640
